Phylum	Class	Order	Family	Genus	Species	OTU	contaminant	Control	Mock	Sample
Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	acidophilus/gasseri/johnsonii/taiwanensis	ASV_0021	FALSE	0.108839620265077	0.00328430225721306	1.05470091326829
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	aeruginosa/alcaligenes/alcaliphila/anguilliseptica/azelaica/balearica/citronellolis/delhiensis/denitrificans/fluorescens/fragi/guezennei/knackmussii/mendocina/mosselii/nitroreducens/otitidis/panipatensis/peli/pseudoalcaligenes/putida/resinovorans/sp/stutzeri/thermaerum/tropicalis	ASV_0069	FALSE	0.140996722475214	5.47704127132422	0.00119735387815278
Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	aestuarii/alcaliphilus/alkenifer/aminophilus/aminovorans/beibuensis/caeni/carotinifaciens/chinensis/denitrificans/fistulariae/haeundaensis/homiensis/huijuniae/isoporae/kamogawaensis/koreensis/limosus/lutimaris/marcusii/marinus/panacisoli/saliphilus/sediminis/siganidrum/sphaerophysae/stylophorae/tibetensis/yeei	ASV_0630	FALSE	0.154627074463428	0	0
Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia/Shigella	albertii/boydii/coli/coli,/dysenteriae/fergusonii/flexneri/sonnei/vulneris	ASV_0012	FALSE	0.476536013631108	8.60206736322106	0.893887061198069
Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	alkalitolerans/amyloliquefaciens/anthracis/bombysepticus/cereus/cerus/circulans/coagulans/gaemokensis/licheniformis/marcorestinctum/marisflavi/megaterium/mycoides/nealsonii/pseudomycoides/pumilus/salmalaya/samanii/stratosphericus/subtilis/tequilensis/thuringiensis/toyonensis/weihenstephanensis	ASV_0840	FALSE	0.00745067652142815	0	0
Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	amycolatum	ASV_0237	FALSE	0.0076499388004896	0	0.0143896646838061
Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	animalis	ASV_0013	FALSE	0.219711767926785	0.0137811591526084	1.35746131683709
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	argenteus/aureus/equorum/haemolyticus/lugdunensis/simiae	ASV_0036	FALSE	0.256075041247966	12.7434173394308	0.0208616263887289
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus	ASV_0101	FALSE	0.0608758432325579	2.38573124890475	0.000487631209380724
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus/cohnii/lugdunensis/nepalensis	ASV_0243	FALSE	0.013500221789358	0.000201251786109602	0.0129545265963254
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus/saccharolyticus/sciuri/xylosus	ASV_0698	FALSE	0	0	0.000284350051813503
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	australis/cristatus/dentisani/infantis/mitis/oligofermentans/oralis/parasanguinis/peroris/pneumoniae/pseudopneumoniae/pyogenes/rubneri/salivarius/sanguinis/tigurinus	ASV_0703	FALSE	0.0376077606989258	0.000460345202394172	3.17539081287551e-05
Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	avium/gilvus	ASV_0309	FALSE	0	0	0.0105333856062877
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	biformis	ASV_0027	FALSE	0.115488927809596	0.00159299886245599	0.904009329303072
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	biformis	ASV_0111	FALSE	0.00412959720322882	0	0.111714721988961
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	bouvetii/johnsonii	ASV_0745	FALSE	0.0308576498042468	0	0
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	butyriciproducens	ASV_0251	FALSE	0.00192860311276542	0	0.0178556138331598
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	capitis/caprae/epidermidis	ASV_0791	FALSE	0.0349711488022382	0	0
Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	casseliflavus/faecium/gallinarum/saccharolyticus	ASV_0214	FALSE	0	0.000302052750492346	0.0227992926032943
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	cateniformis	ASV_0125	FALSE	0.00149013530428563	0	0.0706336648129473
Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	cf.	ASV_0829	FALSE	0.0206095267537419	0	0
Firmicutes	Bacilli	Class_Bacilli	Class_Bacilli	Class_Bacilli	Class_Bacilli	ASV_0218	FALSE	0	0.000393051459827508	0.0215483310892303
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0141	FALSE	0.0183288668272539	0.000101994190410914	0.05638186662849
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0164	FALSE	0	0.000632813416789355	0.0463200072090775
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0215	FALSE	0	0	0.0231805962773018
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0315	FALSE	0	0	0.00802873767251662
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0342	FALSE	0	0	0.0088954340222796
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0474	FALSE	0	0	0.00169088689706179
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0581	FALSE	0	0	0.000920561789812057
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0634	FALSE	0	0	0.000657142616291907
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0664	FALSE	0.00189390352455446	0	0.000502716582765538
Firmicutes	Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	Class_Clostridia	ASV_0731	FALSE	0	0	0.000206869944094893
Actinobacteria	Coriobacteriia	Class_Coriobacteriia	Class_Coriobacteriia	Class_Coriobacteriia	Class_Coriobacteriia	ASV_0340	FALSE	0	0	0.00595110463317345
Actinobacteria	Coriobacteriia	Class_Coriobacteriia	Class_Coriobacteriia	Class_Coriobacteriia	Class_Coriobacteriia	ASV_0435	FALSE	0	0	0.00280007102393566
Proteobacteria	Deltaproteobacteria	Class_Deltaproteobacteria	Class_Deltaproteobacteria	Class_Deltaproteobacteria	Class_Deltaproteobacteria	ASV_0149	FALSE	0.0076499388004896	0	0.0535509510740763
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium_XVIII	cocleatum	ASV_0089	FALSE	0.000964301556382712	0	0.125461117421356
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium_XVIII	cocleatum	ASV_0208	FALSE	0.00378780704910892	0	0.0265093541971428
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	defluvii/facilis	ASV_0629	FALSE	0.110432322227988	0	4.44905326815886e-06
Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis	ASV_0008	FALSE	0.488567918052294	0.00831114630999753	2.74385567127053
Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis	ASV_0041	FALSE	0.0956013874880027	0.00176394397176578	0.539960183833649
Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis	ASV_0049	FALSE	0.074689352418519	0.00103332652674609	0.48094230943671
Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	durans/faecalis/faecium	ASV_0077	FALSE	0.00812505100431204	4.39466439284049	0.00472251788390407
Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	enterica	ASV_0104	FALSE	0.0864394454755831	2.20324439739971	0.000303435300590045
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis/haemolyticus/petrasii	ASV_0143	FALSE	0.0259005220291686	0.000524378247479901	0.047169635878898
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	equinus/suis	ASV_0477	FALSE	0.00385720622553085	0	0.00127940667677293
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	faecis/hominis	ASV_0034	FALSE	0.0504282090693598	0.00136037136963759	0.610971418832197
Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Family_Aerococcaceae	Family_Aerococcaceae	ASV_0225	FALSE	0.00149013530428563	0.000416463977694031	0.0678290656353593
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Family_Atopobiaceae	Family_Atopobiaceae	ASV_0249	FALSE	0.00215745594518037	0	0.0183427756610768
Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Family_Bacillaceae_1	Family_Bacillaceae_1	ASV_0014	FALSE	0.929623467575491	27.761372137347	0.00613036352184531
Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Family_Bacillaceae_1	Family_Bacillaceae_1	ASV_0507	FALSE	0	0.0305145929821467	1.84076541098935e-05
Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Family_Bacillaceae_1	Family_Bacillaceae_1	ASV_0683	FALSE	0	0.00778614892894004	0
Firmicutes	Bacilli	Bacillales	Bacillaceae_2	Family_Bacillaceae_2	Family_Bacillaceae_2	ASV_0170	FALSE	0.00169505890329689	0	0.0408382357259764
Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Family_Bacteroidaceae	Family_Bacteroidaceae	ASV_0779	FALSE	0	0	0.000139518720266448
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Family_Bradyrhizobiaceae	Family_Bradyrhizobiaceae	ASV_0813	FALSE	0.0326942021847747	0	0
Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Family_Chitinophagaceae	Family_Chitinophagaceae	ASV_0824	FALSE	0.0261978989285059	0	0
Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Family_Christensenellaceae	Family_Christensenellaceae	ASV_0329	FALSE	0.000964301556382712	0.000146765292943525	0.00738885399145941
Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Family_Christensenellaceae	Family_Christensenellaceae	ASV_0609	FALSE	0	0	0.000672345622277443
Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Family_Clostridiaceae_1	Family_Clostridiaceae_1	ASV_0018	FALSE	0.116674672355911	0.0051754222652764	0.862867330733357
Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Family_Clostridiaceae_1	Family_Clostridiaceae_1	ASV_0562	FALSE	0	0	0.00128736390220324
Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Family_Desulfovibrionaceae	Family_Desulfovibrionaceae	ASV_0090	FALSE	0.0190862081483046	0.000189063079005679	0.1584722371201
Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Family_Desulfovibrionaceae	Family_Desulfovibrionaceae	ASV_0151	FALSE	0.00274685877485317	0.000338765470651088	0.0495067873204458
Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Family_Eggerthellaceae	Family_Eggerthellaceae	ASV_0749	FALSE	0	0	0.000289701803360399
Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Family_Eggerthellaceae	Family_Eggerthellaceae	ASV_0800	FALSE	0	0	0.000104866434774505
Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Family_Eggerthellaceae	Family_Eggerthellaceae	ASV_0830	FALSE	0	0	4.00394242289426e-05
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0191	FALSE	0.0223187193381168	0.000146765292943525	0.034690466786458
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0280	FALSE	0	0.000146765292943525	0.014791112796527
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0419	FALSE	0	0.000149702391645409	0.00385673039771722
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0458	FALSE	0	0	0.00259163353605011
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0536	FALSE	0.00189390352455446	0	0.00094500789380861
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0544	FALSE	0	0	0.000981281385339471
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0555	FALSE	0	0	0.00101394180180008
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0641	FALSE	0	0	0.00077038774204743
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0759	FALSE	0	0	0.000354090202093281
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0809	FALSE	0	0	9.87051288139425e-05
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0812	FALSE	0	0	0.000146084776806172
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0844	FALSE	0	0	4.0316011724047e-05
Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	ASV_0846	FALSE	0	0	2.69378457696987e-05
Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Family_Eubacteriaceae	Family_Eubacteriaceae	ASV_0508	FALSE	0	0	0.00278606733209563
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0011	FALSE	0.629534437803474	0.0206896660835848	1.786206629226
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0026	FALSE	0.135203637156676	0.00912075223462468	0.772230140072068
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0031	FALSE	0.115638933541035	0.00280707613684715	0.647398352365843
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0038	FALSE	0.0964976513617442	0.00426918568378137	0.543190300484509
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0039	FALSE	0.383595347995296	0.00448774437808022	0.625867136394095
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0047	FALSE	0.688360968963497	0.00220276925607576	0.487644381574916
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0065	FALSE	0.0306780270260529	0.00336100809137425	0.286862484388397
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0066	FALSE	0.0632427214614868	0.000480120348422273	0.252153027062254
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0075	FALSE	0.0237919913414472	0.00187583341196542	0.23052274882426
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0080	FALSE	0.0766351911646024	0.000146765292943525	0.199471874317719
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0083	FALSE	0.0104326506154576	0	0.199468566956989
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0084	FALSE	0.0152336408323161	0.000643864876382383	0.172503427401342
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0103	FALSE	0.0233853510720228	0.000101994190410914	0.102529790493836
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0105	FALSE	0.0118680368580066	0.000953762905350044	0.105049479255305
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0107	FALSE	0.00447040591285689	0.0014001171924051	0.123641957396837
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0112	FALSE	0.00378780704910892	0.00132318788062966	0.1002688143234
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0115	FALSE	0.00298027060857126	0.00586095544917606	0.0816254132922652
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0122	FALSE	0.0619170649369602	0.000100625893054801	0.0775579718843758
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0131	FALSE	0.00957830793074743	0.000551237528250923	0.0529998725643769
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0133	FALSE	0.00717184587794901	0	0.0541242692654837
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0137	FALSE	0	0.00173390123698554	0.0483475301145068
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0150	FALSE	0.0050999592003264	0	0.0573630177945782
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0153	FALSE	0.00578580933829627	0	0.0389224925029487
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0158	FALSE	0.00659009450461203	0.000189063079005679	0.0431578312450431
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0166	FALSE	0.0077144124510617	0	0.0329071894029479
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0189	FALSE	0.000667320640894744	0	0.0310673191289582
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0204	FALSE	0.0132573246718812	0	0.0289824965491345
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0209	FALSE	0.003647591249466	0.000189063079005679	0.0227818737334925
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0217	FALSE	0	0.000618743208854336	0.0203781045933384
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0224	FALSE	0.00149013530428563	0.000378126158011359	0.0249722238168497
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0226	FALSE	0.00149013530428563	0	0.0202038891045951
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0230	FALSE	0	0	0.0187808187665571
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0232	FALSE	0.00404011490444883	0	0.0214668904602689
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0245	FALSE	0	0.000101994190410914	0.0158872572386972
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0250	FALSE	0.000964301556382712	0	0.0167832076882674
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0253	FALSE	0	0.000567189237017038	0.0144365671394273
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0259	FALSE	0.00757561409821784	0.000393051459827508	0.015522694813838
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0284	FALSE	0.00757561409821784	0.000100625893054801	0.0142635975649249
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0288	FALSE	0	0	0.0113966572725448
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0290	FALSE	0.00675011089467898	0.00193788961780737	0.0116170409985109
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0294	FALSE	0	0.000203988380821828	0.0116810949051067
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0297	FALSE	0	0.000305982571232743	0.00837381296815565
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0298	FALSE	0	0	0.0135165060212706
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0303	FALSE	0	0	0.008590856206709
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0320	FALSE	0	0	0.00645793125795932
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0331	FALSE	0	0.000137809382062731	0.00605523289717247
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0358	FALSE	0	0	0.00504304579981255
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0365	FALSE	0	0	0.00448165865697126
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0376	FALSE	0	0.000203988380821828	0.00384215620842872
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0380	FALSE	0	0	0.00391413852396201
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0383	FALSE	0	0.000101994190410914	0.00404765788862418
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0397	FALSE	0	0	0.00413163362113577
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0398	FALSE	0	0	0.004065975587049
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0399	FALSE	0	0	0.00399161394697001
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0404	FALSE	0	0	0.00308631454369306
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0412	FALSE	0	0	0.0028482846967489
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0422	FALSE	0	0	0.00331437301285402
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0470	FALSE	0	0	0.00150764153867949
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0487	FALSE	0	0	0.00277442082337979
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0515	FALSE	0	0	0.00196929037670423
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0561	FALSE	0	0	0.00120540344349792
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0566	FALSE	0	0	0.00127186297821436
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0575	FALSE	0	0	0.00127562878915413
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0578	FALSE	0	0	0.00140306002147976
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0595	FALSE	0	0	0.00131387909588412
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0632	FALSE	0	0	0.000858268690133582
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0647	FALSE	0	0	0.0005839514513647
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0680	FALSE	0	0	0.000422968598322909
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0732	FALSE	0	0	0.000384551928166984
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0735	FALSE	0	0	0.000237076348400694
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0757	FALSE	0	0	0.000304236141538575
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0770	FALSE	0	0	0.000228716983801326
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0785	FALSE	0	0	0.000232844451911623
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0794	FALSE	0	0	0.0001793291566551
Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Family_Lachnospiraceae	Family_Lachnospiraceae	ASV_0827	FALSE	0	0	8.14656658553215e-05
